 # eFd=   6.22448996E-02
 # Z [nm]
 # V [meV]
 #          21  Wavefunctions
# NZ= 1998
 -53.48   120.4   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -53.41   120.2   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -53.34   120.1   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -53.27   119.9   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -53.20   119.8   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -53.13   119.6   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -53.06   119.5   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -52.99   119.3   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -52.92   119.1   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -52.85   119.0   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -52.78   118.8   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -52.72   118.7   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -52.65   118.5   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -52.58   118.4   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -52.51   118.2   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -52.44   118.1   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -52.37   117.9   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -52.30   117.8   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -52.23   117.6   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -52.16   117.5   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -52.09   117.3   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -52.02   117.2   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -51.95   117.0   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -51.89   116.9   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -51.82   116.7   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -51.75   116.5   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -51.68   116.4   -25.1    22.1    33.9    34.8   103.6   199.2   243.2   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -51.61   116.2   -25.1    22.1    33.9    34.8   103.6   199.2   243.2   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -51.54   116.1   -25.1    22.1    33.9    34.8   103.6   199.2   243.2   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -51.47   115.9   -25.1    22.1    33.9    34.8   103.6   199.2   243.2   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -51.40   115.8   -25.1    22.1    33.9    34.8   103.6   199.2   243.2   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -51.33   115.6   -25.1    22.1    33.9    34.8   103.6   199.2   243.2   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -51.26   115.5   -25.1    22.1    33.9    34.8   103.6   199.2   243.2   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -51.19   115.3   -25.1    22.1    33.9    34.8   103.6   199.2   243.2   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -51.12   115.2   -25.1    22.1    33.9    34.8   103.6   199.2   243.2   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -51.05   115.0   -25.1    22.1    33.9    34.8   103.6   199.2   243.2   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -50.99   114.8   -25.1    22.1    33.9    34.8   103.6   199.2   243.2   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
