3.7758193409547136, 1008.648570679652
3.7776859838045658, 763.7690660310473
3.7793304072675307, 579.8340106988908
3.7811081623626275, 577.830906366391
3.7828859174577247, 575.8278020338839
3.784663672552822, 573.8246977013841
3.7864414276479192, 571.8215933688771
3.7883525143751484, 448.2801336617049
3.7898487915801886, 264.5120036905864
3.7917746929332106, 262.3419739970341
3.793552448028308, 260.3388696645343
3.795463534755537, 258.18553250709374
3.797107958218502, 256.33266099952743
3.7987904764335045, 254.43686582769442
3.800530136776564, 252.47668515945406
3.802307891871661, -52.99672554737481
3.8042189785988905, -206.88521589197626
3.8059967336939877, -57.15316703732242
3.807907820421217, -59.306504194762965
3.8094189122520494, -61.00914287739579
3.811329998979279, -63.162480034836335
3.8131077540743763, -178.96694925770862
3.814885509169473, -105.1024769966316
3.816707708141948, -8.52780936579802
3.81839657548229, 353.73360916752426
3.8201743305773874, 655.2008112093463
3.8219965295498617, 986.9649662802913
3.823774284644959, 1136.6970151349524
3.8255964836174337, 1013.2557106444001
3.827329794835153, 829.2205000956164
3.8291075499302503, 827.2173957631167
3.8308853050253475, 521.7439850562805
3.8326630601204448, 519.7408807237807
3.8344408152155416, 517.7377763912737
3.836351901942771, 394.1963166841015
3.8378481791478114, 210.428186712983
3.8397740805008334, 208.25815701943066
3.84155183559593, 206.25505268693087
3.8433295906910274, 204.2519483544238
3.8451073457861247, 202.24884402192401
3.846885100881222, 200.24573968941695
3.8486628559763187, 198.24263535691716
3.8505358479515106, -63.985183599972515
3.8522183661665133, -109.23387968241877
3.8539961212616105, -225.03834890529834
3.8557738763567073, -264.97524153458653
3.8575516314518046, -266.9783458670936
3.859329386546902, -155.18008530922816
3.8610330685130365, 133.7259833141943
3.862884896737096, 637.4232602583725
3.864662651832193, 787.1553091130409
3.8665737385594228, 663.6138494058614
3.8682626058997647, 297.5465326407939
3.869862585485352, -129.11469018251955
3.871907003844714, -131.41826016490086
3.873583172934377, 473.6337113559712
3.8748847436290017, 851.5050357947184
3.875329182402776, 1811.993563230295
3.876262503827702, 3019.7653205134775
3.8767958303562313, 4111.657492161314
3.877106937497873, 5249.320597806851
3.8775513762716476, 6310.965894033878
3.8777735956585344, 7145.25884852172
3.8779958150454217, 8965.830298726127
3.878129146677554, 8176.65726932793
3.8784846976965732, 9966.731456069974
3.878662473206083, 10785.900972847405
3.878840248715593, 11787.15267344944
3.8791069119798576, 12808.53557259313
3.8793291313667444, 14072.74479444461
3.8795513507536317, 15336.954016296077
3.879773570140519, 16285.048335674292
3.8799957895274058, 18067.68599758191
3.8799957895274058, 17157.275078458923
3.880218008914293, 19888.25744778631
3.8803513405464254, 19099.084418388127
3.8804402283011803, 20697.261210076293
3.880706891565445, 21829.91655489058
3.8808846670749544, 23225.679653779232
3.881059040182368, 22618.542564289826
3.8811068864618417, 24464.599683432847
3.881329105848729, 25652.941328690737
3.8816465621157104, 26953.17065880706
3.881773544622503, 28282.516541185127
3.881951320132013, 29384.925010578598
3.8822179833962775, 30406.307909722298
3.882535439663259, 31720.988206808823
3.8826464734102273, 32934.744323858846
3.8830327878148636, 33895.29834354135
3.883074963424177, 34755.083356455296
3.883329080330713, 35715.78633106523
3.883817962981865, 37060.62050229998
3.8843661041361863, 38167.66949673042
3.884777227722772, 38749.825686794036
3.8857734935864716, 38090.216129206936
3.8857734935864716, 37179.805210083956
3.885995712973359, 36269.14390291941
3.8863068201150006, 35054.912134163904
3.8866623711340202, 33992.365440987254
3.886751258888775, 32808.73109091075
3.8871068099077943, 31639.969790503084
3.8873290292946816, 30577.573330151372
3.887640136436324, 29287.473984802287
3.887773468068456, 28073.442526480045
3.887995687455343, 27061.624450524047
3.887995687455343, 26151.21353140106
3.8882179068422302, 25189.973839840794
3.8884401262291175, 24051.7098028955
3.8884401262291175, 23014.85292278321
3.8886623456160043, 22078.902423420797
3.8888845650028916, 19575.022007791027
3.8889734527576465, 20788.803078071716
3.8890327112608163, 18917.336085285606
3.889329003776666, 16539.818167964615
3.8894178915314206, 17753.59923824531
3.889477150034591, 15882.132245459201
3.889862330305195, 14718.3953984189
3.889862330305195, 13383.126050371851
3.8902178813242143, 12391.389095349215
3.8902178813242143, 11480.978176226228
3.8904401007111016, 10658.829041754194
3.8907734297914325, 9482.506022491325
3.890884539484876, 8420.234756160397
3.891106758871763, 7433.7058724022645
3.89132897825865, 6447.1769886441325
3.8914623098907826, 5126.930923090869
3.8920845241740665, 3912.3486110771846
3.892217855806199, 2690.7303950955684
3.892662294579973, 1741.8849115926714
